date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:22	2073/2073	---M--	200	added ('OK')	image/png	etag:%22819-68183d88-8bbcf22975cae54f;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/about-shape-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/about-shape-3.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:23	113133/113133	---M--	200	added ('OK')	image/png	etag:%221b9ed-68183d87-f304d6132f203114;;;%22	https://html.rrdevs.net/edcare/assets/img/images/about-img-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/about-img-3.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:23	383555/383555	---M--	200	added ('OK')	image/png	etag:%225da43-68183d87-ab56437563b23797;;;%22	https://html.rrdevs.net/edcare/assets/img/bg-img/cta-bg.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/bg-img/cta-bg.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:23	97606/97606	---M--	200	added ('OK')	image/png	etag:%2217d46-68183d88-eb11f68001e045aa;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/feature-shape-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/feature-shape-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:24	107203/107203	---M--	200	added ('OK')	image/png	etag:%221a2c3-68183d88-623baddd53027b20;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/feature-shape-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/feature-shape-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:24	51113/51113	---M--	200	added ('OK')	image/png	etag:%22c7a9-68183d88-d31ed1986d08dd0d;;;%22	https://html.rrdevs.net/edcare/assets/img/service/course-img-8.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/service/course-img-8.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:24	46607/46607	---M--	200	added ('OK')	image/png	etag:%22b60f-68183d88-ed90bbf8e05f1680;;;%22	https://html.rrdevs.net/edcare/assets/img/service/course-img-9.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/service/course-img-9.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:25	2890/2890	---M--	200	added ('OK')	image/png	etag:%22b4a-68183d87-747ca190bc098ea9;;;%22	https://html.rrdevs.net/edcare/assets/img/images/author-img-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/author-img-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:25	49950/49950	---M--	200	added ('OK')	image/png	etag:%22c31e-68183d88-27621f9e3d7a08e0;;;%22	https://html.rrdevs.net/edcare/assets/img/service/course-img-10.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/service/course-img-10.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:25	46069/46069	---M--	200	added ('OK')	image/png	etag:%22b3f5-68183d88-440692789616af02;;;%22	https://html.rrdevs.net/edcare/assets/img/service/course-img-11.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/service/course-img-11.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:26	52935/52935	---M--	200	added ('OK')	image/png	etag:%22cec7-68183d88-54077cf02c0f99d1;;;%22	https://html.rrdevs.net/edcare/assets/img/service/course-img-12.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/service/course-img-12.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:26	43926/43926	---M--	200	added ('OK')	image/png	etag:%22ab96-68183d88-a8ede19260cf0106;;;%22	https://html.rrdevs.net/edcare/assets/img/service/course-img-13.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/service/course-img-13.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:26	48436/48436	---M--	200	added ('OK')	image/png	etag:%22bd34-68183d87-f6143c8ae79d558e;;;%22	https://html.rrdevs.net/edcare/assets/img/images/course-feature-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/course-feature-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:27	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-48ceae123dfb1535;gz%22	https://html.rrdevs.net/edcare/service-details.html	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/service-details.html	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:27	42501/42501	---M--	200	added ('OK')	image/png	etag:%22a605-68183d87-dbdbbbb1c336ff4f;;;%22	https://html.rrdevs.net/edcare/assets/img/images/course-feature-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/course-feature-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:27	49264/49264	---M--	200	added ('OK')	image/png	etag:%22c070-68183d87-4d1bca9c94fb0b1c;;;%22	https://html.rrdevs.net/edcare/assets/img/images/course-feature-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/course-feature-3.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:28	46827/46827	---M--	200	added ('OK')	image/png	etag:%22b6eb-68183d87-e9179cb0f8f8022f;;;%22	https://html.rrdevs.net/edcare/assets/img/images/course-feature-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/course-feature-4.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:28	10667/10667	---M--	200	added ('OK')	image/png	etag:%2229ab-68183d88-89547dfc4a76ddc7;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-9.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-9.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:28	13554/13554	---M--	200	added ('OK')	image/png	etag:%2234f2-68183d88-ba84376a6dd37351;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-10.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-10.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:29	12982/12982	---M--	200	added ('OK')	image/png	etag:%2232b6-68183d88-84b39b226e696786;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-11.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-11.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:29	13824/13824	---M--	200	added ('OK')	image/png	etag:%223600-68183d88-9c3761bf2efcdc4c;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-12.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-12.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:29	44567/44567	---M--	200	added ('OK')	image/png	etag:%22ae17-68183d88-b82b42f2a74a881f;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/sponsor-shape.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/sponsor-shape.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:29	1225/1225	---M--	200	added ('OK')	image/png	etag:%224c9-68183d88-fd578c412506dc11;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/sponsor-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/sponsor-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:30	4647/4647	---M--	200	added ('OK')	image/png	etag:%221227-68183d88-5fe3404d1cd1845;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/sponsor-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/sponsor-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:30	6786/6786	---M--	200	added ('OK')	image/png	etag:%221a82-68183d88-b6a4c7847192b1b;;;%22	https://html.rrdevs.net/edcare/assets/img/sponsor/sponsor-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/sponsor/sponsor-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:30	6983/6983	---M--	200	added ('OK')	image/png	etag:%221b47-68183d88-a9ce94e5bcc6400;;;%22	https://html.rrdevs.net/edcare/assets/img/sponsor/sponsor-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/sponsor/sponsor-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:31	6221/6221	---M--	200	added ('OK')	image/png	etag:%22184d-68183d88-a0a531ed42fb6173;;;%22	https://html.rrdevs.net/edcare/assets/img/sponsor/sponsor-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/sponsor/sponsor-3.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:31	4612/4612	---M--	200	added ('OK')	image/png	etag:%221204-68183d88-f3d4fcf8eea9b105;;;%22	https://html.rrdevs.net/edcare/assets/img/sponsor/sponsor-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/sponsor/sponsor-4.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:31	44509/44509	---M--	200	added ('OK')	image/png	etag:%22addd-68183d87-90b1cccb245f29b6;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-7.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-7.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:32	47364/47364	---M--	200	added ('OK')	image/png	etag:%22b904-68183d87-3e6cb5d43b9557d4;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-8.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-8.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:32	38786/38786	---M--	200	added ('OK')	image/png	etag:%229782-68183d87-d7269b4da06a4909;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-9.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-9.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:32	30390/30390	---M--	200	added ('OK')	image/png	etag:%2276b6-68183d87-da39cc086385f88a;;;%22	https://html.rrdevs.net/edcare/assets/img/images/popular-men-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/popular-men-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:33	3490/3490	---M--	200	added ('OK')	image/png	etag:%22da2-68183d88-ce35008a8883c0f1;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/popular-shape-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/popular-shape-1.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:33	10850/10850	---M--	200	added ('OK')	image/png	etag:%222a62-68183d88-ff368766c54f6fb7;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/popular-shape-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/popular-shape-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:33	25811/25811	---M--	200	added ('OK')	image/png	etag:%2264d3-68183d87-f1fb80e5faf128df;;;%22	https://html.rrdevs.net/edcare/assets/img/images/popular-men-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/popular-men-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:34	3496/3496	---M--	200	added ('OK')	image/png	etag:%22da8-68183d87-405c18469f637812;;;%22	https://html.rrdevs.net/edcare/assets/img/logo/logo-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/logo/logo-2.png	(from https://html.rrdevs.net/edcare/index-3.html)
17:51:34	368/368	---M--	200	added ('OK')	image/png	etag:%22170-68183d88-c183e7b1f8c99faa;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-shape-16.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-shape-16.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:34	82229/82229	---M--	200	added ('OK')	image/png	etag:%2214135-68183d88-1592cc564f1e3d1c;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-shape-17.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-shape-17.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:34	53362/53362	---M--	200	added ('OK')	image/png	etag:%22d072-68183d88-4c816f50f951f472;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-shape-18.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-shape-18.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:35	6040/6040	---M--	200	added ('OK')	image/png	etag:%221798-68183d88-df0618581953d7ca;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-shape-19.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-shape-19.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:35	3779/3779	---M--	200	added ('OK')	image/png	etag:%22ec3-68183d88-c0357557052eb457;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-3.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:35	3968/3968	---M--	200	added ('OK')	image/png	etag:%22f80-68183d88-fbb2f22ef9d33d32;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-4.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:36	91495/91495	---M--	200	added ('OK')	image/png	etag:%2216567-68183d87-7c0d57ac1d4506dc;;;%22	https://html.rrdevs.net/edcare/assets/img/images/hero-img-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/hero-img-2.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:36	2295/2295	---M--	200	added ('OK')	image/png	etag:%228f7-68183d87-604a96c63fbc7e9b;;;%22	https://html.rrdevs.net/edcare/assets/img/icon/feature-icon-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/icon/feature-icon-1.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:36	1890/1890	---M--	200	added ('OK')	image/png	etag:%22762-68183d87-36af32f585fa1daa;;;%22	https://html.rrdevs.net/edcare/assets/img/icon/feature-icon-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/icon/feature-icon-2.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:37	3012/3012	---M--	200	added ('OK')	image/png	etag:%22bc4-68183d87-9ece9d13b397c7ba;;;%22	https://html.rrdevs.net/edcare/assets/img/icon/feature-icon-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/icon/feature-icon-3.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:37	137746/137746	---M--	200	added ('OK')	image/png	etag:%2221a12-68183d87-95c5215edf1bb2c3;;;%22	https://html.rrdevs.net/edcare/assets/img/images/about-img-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/about-img-4.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:37	77099/77099	---M--	200	added ('OK')	image/png	etag:%2212d2b-68183d87-f4a9c753e24611f7;;;%22	https://html.rrdevs.net/edcare/assets/img/images/event-img-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/event-img-1.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:38	62730/62730	---M--	200	added ('OK')	image/png	etag:%22f50a-68183d87-ea2251b4f2e01b6e;;;%22	https://html.rrdevs.net/edcare/assets/img/images/event-img-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/event-img-2.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:38	63633/63633	---M--	200	added ('OK')	image/png	etag:%22f891-68183d87-eec6ea38269415fd;;;%22	https://html.rrdevs.net/edcare/assets/img/images/event-img-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/event-img-3.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:38	65260/65260	---M--	200	added ('OK')	image/png	etag:%22feec-68183d88-c9d50ed6f78146c9;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/testi-shape-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/testi-shape-3.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:38	44953/44953	---M--	200	added ('OK')	image/png	etag:%22af99-68183d88-d073132a6baa3449;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/testi-shape-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/testi-shape-4.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:39	3111/3111	---M--	200	added ('OK')	image/png	etag:%22c27-68183d87-9458b816469c768d;;;%22	https://html.rrdevs.net/edcare/assets/img/images/testi-author-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/testi-author-3.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:39	33202/33202	---M--	200	added ('OK')	image/png	etag:%2281b2-68183d87-6cbf607c39de76bf;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-10.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-10.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:39	30623/30623	---M--	200	added ('OK')	image/png	etag:%22779f-68183d87-79443d636acfb2d2;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-11.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-11.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:40	32132/32132	---M--	200	added ('OK')	image/png	etag:%227d84-68183d87-b91824a68cde276e;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-12.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-12.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:40	31875/31875	---M--	200	added ('OK')	image/png	etag:%227c83-68183d87-2079f69b8f7face4;;;%22	https://html.rrdevs.net/edcare/assets/img/blog/post-13.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/blog/post-13.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:40	44928/44928	---M--	200	added ('OK')	image/png	etag:%22af80-68183d87-b5b4b671ad17df86;;;%22	https://html.rrdevs.net/edcare/assets/img/images/insta-img-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/insta-img-1.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:40	52930/52930	---M--	200	added ('OK')	image/png	etag:%22cec2-68183d87-516a558c2816f73a;;;%22	https://html.rrdevs.net/edcare/assets/img/images/insta-img-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/insta-img-2.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:41	43113/43113	---M--	200	added ('OK')	image/png	etag:%22a869-68183d87-4e599505b2838266;;;%22	https://html.rrdevs.net/edcare/assets/img/images/insta-img-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/insta-img-3.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:41	52267/52267	---M--	200	added ('OK')	image/png	etag:%22cc2b-68183d87-337599cd1e57e20;;;%22	https://html.rrdevs.net/edcare/assets/img/images/insta-img-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/insta-img-4.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:42	54093/54093	---M--	200	added ('OK')	image/png	etag:%22d34d-68183d87-3ec14d9cc5159536;;;%22	https://html.rrdevs.net/edcare/assets/img/images/insta-img-5.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/insta-img-5.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:43	46728/46728	---M--	200	added ('OK')	image/png	etag:%22b688-68183d88-cf8c8c9fdfbab996;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-shape-9.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-shape-9.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:43	52754/52754	---M--	200	added ('OK')	image/png	etag:%22ce12-68183d87-7049a6372d8a5a59;;;%22	https://html.rrdevs.net/edcare/assets/img/images/insta-img-6.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/insta-img-6.png	(from https://html.rrdevs.net/edcare/index-4.html)
17:51:44	467/467	---M--	200	added ('OK')	image/png	etag:%221d3-68183d88-d8db3e4aa6554479;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-1.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:45	40858/40858	---M--	200	added ('OK')	image/png	etag:%229f9a-68183d88-d21e6cc3bf3d665a;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-shape-10.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-shape-10.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:45	3582/3582	---M--	200	added ('OK')	image/png	etag:%22dfe-68183d88-c5082a160de829d;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/hero-img-shape-2.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:45	78504/78504	---M--	200	added ('OK')	image/png	etag:%22132a8-68183d87-c99959deee461367;;;%22	https://html.rrdevs.net/edcare/assets/img/images/hero-men-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/hero-men-1.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:45	117453/117453	---M--	200	added ('OK')	image/png	etag:%221cacd-68183d87-4cdf6dda0aef4cac;;;%22	https://html.rrdevs.net/edcare/assets/img/images/hero-men-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/hero-men-2.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:45	1185/1185	---M--	200	added ('OK')	image/png	etag:%224a1-68183d87-d899bc7b55757803;;;%22	https://html.rrdevs.net/edcare/assets/img/icon/promo-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/icon/promo-1.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:46	904/904	---M--	200	added ('OK')	image/png	etag:%22388-68183d87-8fec107a7f95b0e0;;;%22	https://html.rrdevs.net/edcare/assets/img/icon/promo-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/icon/promo-2.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:46	1127/1127	---M--	200	added ('OK')	image/png	etag:%22467-68183d87-57bd985f47c05e70;;;%22	https://html.rrdevs.net/edcare/assets/img/icon/promo-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/icon/promo-3.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:46	116132/116132	---M--	200	added ('OK')	image/png	etag:%221c5a4-68183d87-bd9224c0433e4b03;;;%22	https://html.rrdevs.net/edcare/assets/img/images/content-img-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/content-img-4.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:47	100467/100467	---M--	200	added ('OK')	image/png	etag:%2218873-68183d87-f7f5ff840849a716;;;%22	https://html.rrdevs.net/edcare/assets/img/images/video-img-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/video-img-1.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:47	102586/102586	---M--	200	added ('OK')	image/png	etag:%22190ba-68183d87-3fd034de9edcefa9;;;%22	https://html.rrdevs.net/edcare/assets/img/images/video-img-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/images/video-img-2.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:47	7858/7858	---M--	200	added ('OK')	image/png	etag:%221eb2-68183d88-1064bedf020ab420;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/team-shape-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/team-shape-3.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:48	24218/24218	---M--	200	added ('OK')	image/png	etag:%225e9a-68183d88-2559dd78815b6b27;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-men-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-men-1.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:48	25355/25355	---M--	200	added ('OK')	image/png	etag:%22630b-68183d88-cbd9e93c7fdebf29;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-men-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-men-2.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:48	28155/28155	---M--	200	added ('OK')	image/png	etag:%226dfb-68183d88-6e5ae842dd9a616;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-men-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-men-3.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:48	29883/29883	---M--	200	added ('OK')	image/png	etag:%2274bb-68183d88-299038716fcdc6a1;;;%22	https://html.rrdevs.net/edcare/assets/img/team/team-men-4.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/team/team-men-4.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:49	2063/2063	---M--	200	added ('OK')	image/png	etag:%2280f-68183d88-1f6931d314d89818;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/event-1.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/event-1.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:49	818/818	---M--	200	added ('OK')	image/png	etag:%22332-68183d88-5543ebcbf7811648;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/event-2.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/event-2.png	(from https://html.rrdevs.net/edcare/index-5.html)
17:51:49	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-68183d88-7e21927dd9bec164;;;%22	https://html.rrdevs.net/edcare/assets/img/shapes/event-3.png	C:/My%20Web%20Sites/WebMokProject/html.rrdevs.net/edcare/assets/img/shapes/event-3.png	(from https://html.rrdevs.net/edcare/index-5.html)
